;ID_natural;SMILES;NumAtoms;MolWt;MolLogp;HAcceptors;HDonors;RindCount;tpsa;RotableBonds;MolecularFormula
0;SN0000001;Cc1cc(OC2OC(CO)C(O)C(O)C2O)c2c3c(c(=O)oc2c1)CCC3;27;378.13146766399996;-0.2311800000000006;8;4;4;129.59000000000003;3;C19H22O8
1;SN0000002;COC(=O)CC(c1ccccc1)c1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12;31;416.12598835999995;4.566200000000003;6;2;4;96.97000000000001;5;C25H20O6
2;SN0000003;C=C1CC(OC)(C(O)C(=O)NC2OCOC3C2OC(CC(CO)OC)C(C)(C)C3OC)OC(C)C1C;36;517.2886965759999;0.7123000000000028;10;3;3;134.17000000000002;9;C25H43NO10
3;SN0000004;C=C1C2CCC3(O)C4(C)CCCC(C)(C(=O)O)C4CCC3(C2)C1OC(=O)C=C(C)C;30;416.2562742519999;4.642900000000004;4;2;4;83.83000000000001;3;C25H36O5
4;SN0000006;O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O;18;309.98548446399997;-2.3483000000000005;7;6;1;183.21;5;C5H12O11P2
5;SN0000007;COc1cc(OC)c2c(O)c3c(c(-c4c5c(c(O)c6c(OC)cc(O)cc46)COC(C)C5O)c2c1)C(O)C(C)OC3;41;564.1995472239998;4.706800000000005;10;5;6;147.3;4;C31H32O10
6;SN0000008;O=C(C(c1ccccc1)n1cnnn1)N1CC2CC(C1)c1cccc(=O)n1C2;28;376.16477388;1.0700999999999998;7;0;5;85.91;3;C20H20N6O2
7;SN0000009;CC(C)=CC=CC(C)C1(C)CC=C2C3CCC4C(C)(C)C(O)CCC4(C)C3(O)CCC21C;32;440.3654307759999;7.22590000000001;2;2;4;40.46;3;C30H48O2
8;SN0000010;COC(=O)C1=C(N)Oc2cc(C)n(Cc3ccc4c(c3)OCO4)c(=O)c2C1c1cccnc1;33;447.143035392;2.19632;9;1;5;114.89999999999999;4;C24H21N3O6
9;SN0000011;CC(C)CCCC1CC(O)=NC(CO)C(O)=NC(C(O)C(=N)O)C(O)=NC(CO)C(O)=NCCC(=O)N(C)C(Cc2ccccc2)C(O)=NC(CC(C)C)C(O)=NC(CCCN)C(O)=NC(CCC(=O)O)C(O)=NC(CC(=N)O)C(O)=NC(Cc2c[nH]c3ccccc23)C(O)=NC(CCCN)C(=O)N(C)C(C(C)C)C(=O)O1;112;1575.8296936359993;5.872240000000012;22;21;4;646.8000000000003;26;C74H113N17O21
10;SN0000012;CC(=O)OCC1(O)C(O)CC2C(COC3OC(CO)C(O)C(O)C3OC(=O)C=Cc3ccc(O)cc3)=COC(OC(=O)CC(C)C)C21;47;666.2523706439999;-0.10649999999999782;15;6;4;227.96999999999997;12;C32H42O15
11;SN0000014;CC1(CC2CCC34CCC2(C=CC(=O)CCc2ccc(O)c(c2)OCCc2ccc(O)c(c2)C2CC(=O)c5cc[nH]c5CC#Cc5cc(C(N)N)c(cc52)CSSC3)C4)CCCC1;63;883.4052640519999;10.765899999999998;9;5;9;151.66;3;C53H61N3O5S2
12;SN0000015;COc1cc2oc3c(O)ccc(O)c3c(=O)c2c(O)c1CC=C(C)C;25;342.110338296;3.580300000000002;6;3;3;100.13000000000001;3;C19H18O6
13;SN0000016;COc1cc(C2(COC(C)=O)CO2)c(OC(C)(C)C)cc1C;22;308.16237386800003;2.969520000000001;5;0;2;57.290000000000006;5;C17H24O5
14;SN0000017;CCc1cc(=O)oc2cc(OCC(=O)NCCCCCC(=O)O)ccc12;26;361.15253745599995;2.4954;5;2;2;105.83999999999999;10;C19H23NO6
15;SN0000018;COc1ccc2c(c1OC)OCC1c3cc(O)c(OC)c(OC)c3OC21;26;360.12090298;3.0363000000000016;7;1;4;75.61000000000001;4;C19H20O7
16;SN0000019;Cc1cnc(NC(=O)CCCC[C@@H]2CCSS2)s1;18;302.058126196;4.104120000000003;5;1;2;41.99;6;C12H18N2OS3
17;SN0000021;CC(O)c1onc(-c2ccc(F)cc2)c1C(=O)NC1CC1;21;290.10667056000005;2.4262000000000006;4;2;3;75.36;4;C15H15FN2O3
18;SN0000022;COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1;26;358.105252916;3.200000000000001;7;1;3;87.36000000000001;5;C19H18O7
19;SN0000023;CC1CCC2(C)CC3(CC=O)OC(OC3=O)C12C;18;252.13615912;2.0599;4;0;3;52.6;2;C14H20O4
20;SN0000024;COc1cc(C=CC(=O)C(C(=O)C=Cc2ccc(O)c(OC)c2)C2C=C(C)C3CC2C(C)CC3C=C(C)C)ccc1O;42;570.298139064;7.416800000000009;6;2;4;93.06000000000002;10;C36H42O6
21;SN0000031;COc1cc(OC)cc(-c2cc3cc4c(cc3o2)CC(C)(C)C(O)C4)c1;26;352.16745924799994;4.602700000000005;4;1;4;51.83;3;C22H24O4
22;SN0000032;N=C(O)Cc1c(OC(O)=NCCCCNC(=N)N)cc(Br)c(O)c1Br;25;478.98037828799994;2.55104;5;7;1;168.03;8;C14H19Br2N5O4
23;SN0000033;CC(C)C(=O)c1c(O)c(C(C2=C(O)C(C)(C)C(=O)C(C)(C)C2=O)C(C)C)c2c3c1OC(C)(C)CC3C1C(C)(C)C(=O)C(C)(C)C1(O)O2;47;652.361133244;6.963800000000008;9;3;5;147.42999999999998;5;C38H52O9
24;SN0000033;CC(C)C(=O)c1c(O)c([C@H](C2=C(O)C(C)(C)C(=O)C(C)(C)C2=O)C(C)C)c2c3c1OC(C)(C)C[C@H]3[C@H]1C(C)(C)C(=O)C(C)(C)[C@@]1(O)O2;47;652.361133244;6.963800000000008;9;3;5;147.42999999999998;5;C38H52O9
25;SN0000033;CC(C)C(=O)c1c(O)c([C@H](C2=C(O)C(C)(C)C(=O)C(C)(C)C2=O)C(C)C)c2c3c1OC(C)(C)C[C@H]3[C@@H]1C(C)(C)C(=O)C(C)(C)[C@@]1(O)O2;47;652.361133244;6.963800000000008;9;3;5;147.42999999999998;5;C38H52O9
26;SN0000034;CC1(CO)CCC2(C(=O)O)CCC3(C)C(=CCC4C3(C)CC3NCC5(CC6CNC(=O)C6)C(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C3C45C)C2C1;54;760.451010868;1.3167000000000055;11;9;8;218.26999999999995;7;C41H64N2O11
27;SN0000034;C[C@]1(CO)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)[C@@H]6[C@H](C[C@]43C)NC[C@@]5(C[C@@H]3CNC(=O)C3)[C@@H](O)[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@]6(C)CO)[C@@H]2C1;54;760.451010868;1.316700000000005;11;9;8;218.26999999999995;7;C41H64N2O11
28;SN0000035;CC1(C)CN(C(=O)c2ccc(Cl)cc2)CC2CN(C(=O)c3ccccc3)CCN21;29;411.171354752;3.4010000000000025;3;0;4;43.86000000000001;2;C23H26ClN3O2
29;SN0000035;CC1(C)CN(C(=O)c2ccc(Cl)cc2)C[C@@H]2CN(C(=O)c3ccccc3)CCN21;29;411.171354752;3.4010000000000025;3;0;4;43.86000000000001;2;C23H26ClN3O2
30;SN0000036;CN1C(CCC(=O)NCc2cccs2)CNC(=O)C2C1CCN2Cc1cccs1;29;432.165368136;2.2793;6;2;4;64.68;7;C21H28N4O2S2
31;SN0000036;CN1[C@@H](CCC(=O)NCc2cccs2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1cccs1;29;432.165368136;2.2793;6;2;4;64.68;7;C21H28N4O2S2
32;SN0000036;CN1[C@@H](CCC(=O)NCc2cccs2)CNC(=O)[C@@H]2[C@@H]1CCN2Cc1cccs1;29;432.165368136;2.2793;6;2;4;64.68;7;C21H28N4O2S2
33;SN0000037;CC(=O)OC1OC(C(OC(C)=O)C(C)(C)OC(C)=O)CC1C1CC=C2C1(C)CC(O)C1C3(C)C=CC(=O)C(C)(C)C3C(O)C(O)C21C;47;660.350962484;3.416800000000002;11;3;5;165.89;6;C36H52O11
34;SN0000037;CC(=O)O[C@H]1O[C@@H]([C@H](OC(C)=O)C(C)(C)OC(C)=O)C[C@H]1[C@@H]1CC=C2[C@]3(C)[C@H](O)[C@H](O)[C@H]4C(C)(C)C(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@]21C;47;660.3509624839999;3.416800000000001;11;3;5;165.89;6;C36H52O11
35;SN0000038;CC(=O)OC1C2C(OC(C)=O)C3(OC2(C)C)C(C)(O)CCC(OC(C)=O)C3(C)C1O;30;428.2046326039999;0.8708999999999989;9;2;3;128.59;3;C21H32O9
36;SN0000038;CC(=O)O[C@H]1[C@@H]2[C@@H](OC(C)=O)[C@@]3(OC2(C)C)[C@@](C)([C@@H](OC(C)=O)CC[C@]3(C)O)[C@H]1O;30;428.2046326039999;0.8708999999999989;9;2;3;128.59;3;C21H32O9
37;SN0000039;C=C(C)C(Br)CC(Br)C(C)=CC=NOCc1c(F)c(F)c(F)c(F)c1F;26;502.951879432;6.324000000000003;2;0;1;21.59;8;C17H16Br2F5NO
38;SN0000039;C=C(C)[C@@H](Br)C[C@@H](Br)/C(C)=C/C=N/OCc1c(F)c(F)c(F)c(F)c1F;26;502.951879432;6.324000000000003;2;0;1;21.59;8;C17H16Br2F5NO
39;SN0000039;C=C(C)C(Br)CC(Br)/C(C)=C/C=N/OCc1c(F)c(F)c(F)c(F)c1F;26;502.951879432;6.324000000000003;2;0;1;21.59;8;C17H16Br2F5NO
40;SN0000040;CC(C)CCNC(=O)CCCNC(=O)N1CCc2c([nH]c3ccccc23)C1;27;370.2368762;3.1781000000000006;2;3;3;77.23;7;C21H30N4O2
41;SN0000041;CC1=CCCC(C)O1;8;112.088815004;2.0891;1;0;1;9.23;0;C7H12O
42;SN0000041;CC1=CCC[C@@H](C)O1;8;112.088815004;2.0891;1;0;1;9.23;0;C7H12O
43;SN0000042;CC1NC(=O)C2CCCN2C(=O)C(Cc2cnc[nH]2)NC(=O)C2CSSCC(C(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CSSCC(NC(=O)C(N)Cc3ccc(O)cc3)C(=O)N2)NC1=O;99;1454.4988171639993;-5.800000000000013;23;18;6;564.8399999999998;17;C60H82N18O17S4
44;SN0000044;CCCCCC=CCC=CCCCCCCCC(=O)OCCCc1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1;41;558.334524572;10.117799999999994;5;0;4;57.900000000000006;19;C36H46O5
45;SN0000044;CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCCCc1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1;41;558.334524572;10.117799999999994;5;0;4;57.900000000000006;19;C36H46O5
46;SN0000044;CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCc1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1;41;558.334524572;10.117799999999994;5;0;4;57.900000000000006;19;C36H46O5
47;SN0000045;CC=C(C)C(=O)OC1CC[N+]2([O-])CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12;30;427.22061701599995;0.9714000000000007;8;2;2;125.35000000000001;8;C21H33NO8
48;SN0000045;C/C=C(/C)C(=O)O[C@@H]1CC[N@@+]2([O-])CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@@H]12;30;427.22061701599995;0.9714000000000007;8;2;2;125.35000000000001;8;C21H33NO8
49;SN0000045;C/C=C(/C)C(=O)O[C@H]1CC[N+]2([O-])CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12;30;427.22061701599995;0.9714000000000007;8;2;2;125.35000000000001;8;C21H33NO8
50;SN0000045;C/C=C(/C)C(=O)O[C@H]1CC[N@+]2([O-])CC=C(COC(=O)[C@](O)([C@@H](C)OC)C(C)(C)O)[C@H]12;30;427.22061701599995;0.9714000000000007;8;2;2;125.35000000000001;8;C21H33NO8
51;SN0000045;C/C=C(/C)C(=O)O[C@H]1CC[N@+]2([O-])CC=C(COC(=O)[C@](O)([C@H](C)OC)C(C)(C)O)[C@H]12;30;427.22061701599995;0.9714000000000007;8;2;2;125.35000000000001;8;C21H33NO8
52;SN0000045;C/C=C(/C)C(=O)O[C@H]1CC[N@+]2([O-])CC=C(COC(=O)[C@@](O)([C@@H](C)OC)C(C)(C)O)[C@H]12;30;427.22061701599995;0.9714000000000007;8;2;2;125.35000000000001;8;C21H33NO8
53;SN0000046;CCC(O)CC1CCCC(CC(C)O)N1C;16;229.204179104;1.7711999999999999;3;2;1;43.7;5;C13H27NO2
54;SN0000046;CC[C@@H](O)C[C@@H]1CCC[C@@H](C[C@H](C)O)N1C;16;229.204179104;1.7711999999999999;3;2;1;43.7;5;C13H27NO2
55;SN0000047;COC1=C(C)C(=O)OC1=C1OC2=CCC3CCC(O)(CC4CCCC45CCCC5)C4CCCC(C2C1C)N34;38;523.32977354;6.112500000000007;6;1;7;68.23;3;C32H45NO5
56;SN0000047;COC1=C(C)C(=O)OC1=C1OC2=CC[C@@H]3CC[C@](O)(C[C@@H]4CCCC45CCCC5)[C@@H]4CCC[C@@H]([C@H]2[C@@H]1C)N34;38;523.32977354;6.112500000000007;6;1;7;68.23;3;C32H45NO5
57;SN0000047;COC1=C(C)C(=O)O/C1=C1/OC2=CC[C@@H]3CC[C@](O)(C[C@@H]4CCCC45CCCC5)[C@@H]4CCC[C@@H]([C@H]2[C@@H]1C)N34;38;523.32977354;6.112500000000007;6;1;7;68.23;3;C32H45NO5
58;SN0000047;COC1=C(C)C(=O)O/C1=C1/OC2=CCC3CCC(O)(CC4CCCC45CCCC5)C4CCCC(C2C1C)N34;38;523.32977354;6.112500000000007;6;1;7;68.23;3;C32H45NO5
59;SN0000048;CC(C)=CCc1c(O)c2c(c3c1OC(=O)c1c(O)cc(O)c(CC=C(C)C)c1O3)CC(O)C(C)(C)O2;36;496.2097179839999;5.220100000000006;8;4;4;125.68000000000002;4;C28H32O8
60;SN0000048;CC(C)=CCc1c(O)c2c(c3c1OC(=O)c1c(O)cc(O)c(CC=C(C)C)c1O3)C[C@@H](O)C(C)(C)O2;36;496.2097179839999;5.220100000000006;8;4;4;125.68000000000002;4;C28H32O8
61;SN0000049;CC(CO)=C1CCc2ccc(cc2)C2C=CC(c3cccc(Cc4ccccc4)c3)CC2CC(=O)OC2c3c(ccc4c(CO)c(CCOCO)c(=O)oc34)OC(C)(C3CCCC3)C2OC1=O;67;908.4135627400002;9.011200000000006;11;3;10;161.96;10;C56H60O11
62;SN0000049;C/C(CO)=C1/CCc2ccc(cc2)C2C=CC(c3cccc(Cc4ccccc4)c3)CC2CC(=O)OC2c3c(ccc4c(CO)c(CCOCO)c(=O)oc34)OC(C)(C3CCCC3)C2OC1=O;67;908.4135627400002;9.011200000000006;11;3;10;161.96;10;C56H60O11
63;SN0000049;C/C(CO)=C1\CCc2ccc(cc2)[C@@H]2C=C[C@@H](c3cccc(Cc4ccccc4)c3)C[C@@H]2CC(=O)O[C@@H]2c3c(ccc4c(CO)c(CCOCO)c(=O)oc34)O[C@@](C)(C3CCCC3)[C@H]2OC1=O;67;908.4135627400002;9.011200000000006;11;3;10;161.96;10;C56H60O11
64;SN0000051;COCC(=O)NCC1C=C(C)C(CC(=O)N2CCN(c3ccccn3)CC2)CC1C(C)C;32;442.294391076;2.7375;5;1;3;74.77000000000001;8;C25H38N4O3
65;SN0000051;COCC(=O)NC[C@@H]1C=C(C)[C@H](CC(=O)N2CCN(c3ccccn3)CC2)C[C@H]1C(C)C;32;442.294391076;2.7375;5;1;3;74.77000000000001;8;C25H38N4O3
66;SN0000052;CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5;22;303.147058152;0.5369999999999999;5;3;5;73.16000000000001;0;C17H21NO4
67;SN0000052;CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5;22;303.147058152;0.5369999999999999;5;3;5;73.16000000000001;0;C17H21NO4
68;SN0000053;c1cc(-c2c[nH]c(C3COCCN3C3CCCCC3)n2)ccn1;23;312.195011388;3.1777000000000015;4;1;4;54.04;3;C18H24N4O
69;SN0000053;c1cc(-c2c[nH]c([C@@H]3COCCN3C3CCCCC3)n2)ccn1;23;312.195011388;3.1777000000000015;4;1;4;54.04;3;C18H24N4O
70;SN0000055;CC12C(=O)N(c3cccc(C(=O)NC4CCCCCCC4)c3)C(=O)N1CCc1c2[nH]c2ccccc12;36;484.247440884;5.2507000000000055;3;2;6;85.50999999999999;3;C29H32N4O3
71;SN0000055;C[C@]12C(=O)N(c3cccc(C(=O)NC4CCCCCCC4)c3)C(=O)N1CCc1c2[nH]c2ccccc12;36;484.247440884;5.2507000000000055;3;2;6;85.50999999999999;3;C29H32N4O3
72;SN0000056;CC=C(C)C(=O)OC1CC2(C)CC(=O)C(C)(OC(=O)C(C)=CC)CCC2=C1C(C)C;30;416.256274252;5.248100000000005;5;0;2;69.67000000000002;5;C25H36O5
73;SN0000056;C/C=C(/C)C(=O)O[C@H]1C[C@]2(C)CC(=O)[C@@](C)(OC(=O)/C(C)=C\C)CCC2=C1C(C)C;30;416.256274252;5.248100000000005;5;0;2;69.67000000000002;5;C25H36O5
74;SN0000059;CC(=O)CCCC(C)(C)C(=O)CCC(C)=CCCC1(C)CCC(=O)O1;25;350.24570956799994;4.943400000000005;4;0;1;60.44;11;C21H34O4
75;SN0000059;CC(=O)CCCC(C)(C)C(=O)CC/C(C)=C/CCC1(C)CCC(=O)O1;25;350.24570956799994;4.943400000000005;4;0;1;60.44;11;C21H34O4
76;SN0000059;CC(=O)CCCC(C)(C)C(=O)CC/C(C)=C/CC[C@]1(C)CCC(=O)O1;25;350.24570956799994;4.943400000000005;4;0;1;60.44;11;C21H34O4
77;SN0000060;CC=C(C)C(=O)OC1CC2CC(O)C(C1)N2C;17;239.152143532;1.0918;4;1;2;49.77;2;C13H21NO3
78;SN0000060;C/C=C(\C)C(=O)OC1C[C@H]2CC(O)[C@@H](C1)N2C;17;239.152143532;1.0918;4;1;2;49.77;2;C13H21NO3
79;SN0000060;C/C=C(/C)C(=O)O[C@H]1C[C@H]2C[C@H](O)[C@@H](C1)N2C;17;239.152143532;1.0918;4;1;2;49.77;2;C13H21NO3
80;SN0000060;C/C=C(\C)C(=O)OC1CC2CC(O)C(C1)N2C;17;239.152143532;1.0918;4;1;2;49.77;2;C13H21NO3
81;SN0000060;CC=C(C)C(=O)O[C@H]1C[C@H]2C[C@H](O)[C@@H](C1)N2C;17;239.152143532;1.0918;4;1;2;49.77;2;C13H21NO3
82;SN0000061;COc1cc(C)c2c(c1)CCC(C)(CCC=C(C)CCC=C(C)C(=O)O)O2;27;372.23005950399994;5.624920000000006;3;1;2;55.760000000000005;8;C23H32O4
83;SN0000061;COc1cc(C)c2c(c1)CC[C@@](C)(CCC=C(C)CCC=C(C)C(=O)O)O2;27;372.23005950399994;5.624920000000006;3;1;2;55.760000000000005;8;C23H32O4
84;SN0000061;COc1cc(C)c2c(c1)CCC(C)(CC/C=C(\C)CC/C=C(/C)C(=O)O)O2;27;372.23005950399994;5.624920000000006;3;1;2;55.760000000000005;8;C23H32O4
85;SN0000061;COc1cc(C)c2c(c1)CC[C@@](C)(CC/C=C(\C)CC/C=C(/C)C(=O)O)O2;27;372.23005950399994;5.624920000000006;3;1;2;55.760000000000005;8;C23H32O4
86;SN0000062;Cc1coc(C)c1;7;96.057514876;1.89644;1;0;1;13.14;0;C6H8O
87;SN0000063;CC(=O)Nc1ccc(NC(=O)C=Cc2ccccc2)cc1;21;280.121177752;3.2969000000000017;2;2;2;58.2;4;C17H16N2O2
88;SN0000063;CC(=O)Nc1ccc(NC(=O)/C=C/c2ccccc2)cc1;21;280.121177752;3.2969000000000017;2;2;2;58.2;4;C17H16N2O2
89;SN0000064;O=c1oc2cc(O)ccc2c(-c2ccccc2)c1-c1ccccc1;24;314.094294308;4.832600000000003;3;1;4;50.44;2;C21H14O3
90;SN0000065;CCC1CCC(=C2C(=O)OC(C)C2=O)O1;15;210.089208928;1.3438999999999999;4;0;2;52.60000000000001;1;C11H14O4
91;SN0000065;CC[C@H]1CC/C(=C2/C(=O)O[C@H](C)C2=O)O1;15;210.089208928;1.3438999999999999;4;0;2;52.60000000000001;1;C11H14O4
92;SN0000065;CC[C@H]1CCC(=C2C(=O)O[C@H](C)C2=O)O1;15;210.089208928;1.3438999999999999;4;0;2;52.60000000000001;1;C11H14O4
93;SN0000065;CC[C@H]1CC/C(=C2\C(=O)O[C@H](C)C2=O)O1;15;210.089208928;1.3438999999999999;4;0;2;52.60000000000001;1;C11H14O4
94;SN0000066;COc1cc(NC(=O)COc2ccc3ccc(=O)oc3c2)cc(OC)c1;26;355.105587264;2.827700000000001;6;1;3;87.0;6;C19H17NO6
95;SN0000067;CCC=CCC1C(=O)C=CC1CCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O;37;528.2934476079998;1.1652999999999996;10;5;2;162.98000000000002;17;C27H44O10
96;SN0000067;CC/C=C\C[C@@H]1C(=O)C=C[C@@H]1CCCCCCCC(=O)OC[C@H](O)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;37;528.2934476079998;1.1652999999999996;10;5;2;162.98000000000002;17;C27H44O10
97;SN0000068;C=C(N=C(O)C(=C)N=C(O)c1csc(-c2ccc3c(n2)-c2csc(n2)-c2csc(n2)C2C(C)CC(O)N2C(=O)C(Cc2ccc(O)cc2)N=C(O)C2CSC(=N2)C(Cc2ccccc2)N=C(O)c2csc(n2)C(CC(=N)O)N=C(O)c2nc-3oc2C)n1)C(=O)O;90;1308.2492681039996;10.161090000000009;23;10;11;407.94000000000005;12;C59H52N14O12S5
98;SN0000068;C=C(NC(=O)C(=C)NC(=O)c1csc(-c2ccc3c(n2)-c2csc(n2)-c2csc(n2)[C@H]2[C@@H](C)C[C@H](O)N2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSC(=N2)[C@H](Cc2ccccc2)NC(=O)c2csc(n2)[C@H](CC(N)=O)NC(=O)c2nc-3oc2C)n1)C(=O)O;90;1308.2492681039996;5.706120000000003;23;9;11;389.4999999999999;12;C59H52N14O12S5
99;SN0000068;C=C(NC(=O)C(=C)NC(=O)c1csc(-c2ccc3c(n2)-c2csc(n2)-c2csc(n2)[C@@H]2[C@H](C)C[C@@H](O)N2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSC(=N2)[C@H](Cc2ccccc2)NC(=O)c2csc(n2)[C@H](CC(N)=O)NC(=O)c2nc-3oc2C)n1)C(=O)O;90;1308.2492681039996;5.706120000000003;23;9;11;389.4999999999999;12;C59H52N14O12S5
100;SN0000069;CCCCCCCOP(=O)(CCl)Oc1ccccc1;19;304.099508874;5.441800000000005;3;0;1;35.53;10;C14H22ClO3P
101;SN0000069;CCCCCCCO[P@@](=O)(CCl)Oc1ccccc1;19;304.099508874;5.441800000000005;3;0;1;35.53;10;C14H22ClO3P
102;SN0000069;CCCCCCCO[P@](=O)(CCl)Oc1ccccc1;19;304.099508874;5.441800000000005;3;0;1;35.53;10;C14H22ClO3P
103;SN0000070;COc1ccc(C(=O)N2CCC(c3nc4ccccc4n3C)C2)cc1OC;27;365.173941596;3.220200000000002;5;0;4;56.59;4;C21H23N3O3
104;SN0000070;COc1ccc(C(=O)N2CC[C@H](c3nc4ccccc4n3C)C2)cc1OC;27;365.173941596;3.220200000000002;5;0;4;56.59;4;C21H23N3O3
105;SN0000071;CC(OC(=O)c1ccccc1)C1CCC2(O)C3CCC4CC(O)CCC4(C)C3CC(OC(=O)c3ccccc3)C12C;41;560.3137891279999;6.202100000000007;6;2;6;93.06;5;C35H44O6
106;SN0000071;C[C@@H](OC(=O)c1ccccc1)[C@H]1CC[C@]2(O)[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3C[C@@H](OC(=O)c3ccccc3)[C@]12C;41;560.3137891279999;6.202100000000007;6;2;6;93.06;5;C35H44O6
107;SN0000071;C[C@@H](OC(=O)c1ccccc1)[C@H]1CC[C@]2(O)[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3C[C@@H](OC(=O)c3ccccc3)[C@]12C;41;560.3137891279999;6.202100000000007;6;2;6;93.06;5;C35H44O6
108;SN0000073;COc1cccc(C=CC(=O)c2ccc(O)cc2O)c1;20;270.089208928;3.0025000000000013;4;2;2;66.76;4;C16H14O4
109;SN0000073;COc1cccc(/C=C/C(=O)c2ccc(O)cc2O)c1;20;270.089208928;3.0025000000000013;4;2;2;66.76;4;C16H14O4
110;SN0000074;C=C(CCC=C(C)CCC=C(C)C)C(CO)CC=C(C)CCC=C(C)CCC=C(C)C;31;426.38616622;9.4333;1;1;0;20.23;16;C30H50O
111;SN0000074;C=C(CC/C=C(\C)CCC=C(C)C)[C@H](CO)C/C=C(\C)CC/C=C(\C)CCC=C(C)C;31;426.38616622;9.4333;1;1;0;20.23;16;C30H50O
112;SN0000075;CC(=O)OC1C(O)C2OC3C=C(C)C(=O)CC3(OC(C)=O)C1(C)C21CO1;26;366.13146766399996;0.05630000000000002;8;1;4;111.66000000000003;2;C18H22O8
113;SN0000075;CC(=O)OC1[C@@H](O)[C@H]2O[C@@H]3C=C(C)C(=O)CC3(OC(C)=O)[C@]1(C)[C@]21CO1;26;366.13146766399996;0.05630000000000002;8;1;4;111.66000000000003;2;C18H22O8
114;SN0000076;O=C1NCCCc2c1oc1ccc(O)cc21;16;217.073893212;1.8144;3;2;3;62.47;0;C12H11NO3
115;SN0000078;COC(=O)C(CC(=CNC(=O)c1ccccc1)NC(=O)c1ccccc1)NC(=O)c1ccccc1;35;471.1794209;3.049500000000001;5;3;3;113.6;9;C27H25N3O5
116;SN0000078;COC(=O)[C@@H](CC(=CNC(=O)c1ccccc1)NC(=O)c1ccccc1)NC(=O)c1ccccc1;35;471.1794209;3.049500000000001;5;3;3;113.6;9;C27H25N3O5
117;SN0000078;COC(=O)[C@@H](C/C(=C/NC(=O)c1ccccc1)NC(=O)c1ccccc1)NC(=O)c1ccccc1;35;471.1794209;3.049500000000001;5;3;3;113.6;9;C27H25N3O5
118;SN0000078;COC(=O)[C@H](C/C(=C/NC(=O)c1ccccc1)NC(=O)c1ccccc1)NC(=O)c1ccccc1;35;471.1794209;3.049500000000001;5;3;3;113.6;9;C27H25N3O5
119;SN0000078;COC(=O)[C@H](CC(=CNC(=O)c1ccccc1)NC(=O)c1ccccc1)NC(=O)c1ccccc1;35;471.1794209;3.049500000000001;5;3;3;113.6;9;C27H25N3O5
120;SN0000080;CC1=CC2OC(=O)C(C)C2C(O)CC(CO)=CCC1;19;266.151809184;1.5738999999999999;4;2;2;66.76;1;C15H22O4
121;SN0000080;CC1=C[C@@H]2OC(=O)[C@@H](C)[C@@H]2[C@H](O)CC(CO)=CCC1;19;266.151809184;1.5738999999999999;4;2;2;66.76;1;C15H22O4
122;SN0000080;CC1=C[C@@H]2OC(=O)[C@@H](C)[C@@H]2[C@@H](O)CC(CO)=CCC1;19;266.151809184;1.5738999999999999;4;2;2;66.76;1;C15H22O4
123;SN0000080;CC1=C[C@H]2OC(=O)[C@@H](C)[C@@H]2[C@H](O)CC(CO)=CCC1;19;266.151809184;1.5738999999999999;4;2;2;66.76;1;C15H22O4
124;SN0000080;C/C1=C/[C@H]2OC(=O)[C@@H](C)[C@@H]2[C@H](O)C/C(CO)=C\CC1;19;266.151809184;1.5738999999999999;4;2;2;66.76;1;C15H22O4
125;SN0000080;C/C1=C\[C@H]2OC(=O)[C@@H](C)[C@@H]2[C@@H](O)C/C(CO)=C\CC1;19;266.151809184;1.5738999999999999;4;2;2;66.76;1;C15H22O4
